,customerID,tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,gender,SeniorCitizen,Partner,Dependents,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
2346,0020-INWCK,71,Yes,Two year,Yes,Credit card (automatic),95.75,6849.4,No,Female,0,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
2347,7089-RKVSZ,8,Yes,One year,No,Mailed check,24.4,203.95,No,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2348,2683-JXWQQ,61,No,Month-to-month,No,Bank transfer (automatic),33.6,2117.2,No,Male,0,Yes,Yes,No phone service,DSL,Yes,No,Yes,No,No,No
2349,9548-ZMVTX,72,Yes,Two year,No,Bank transfer (automatic),90.45,6565.85,No,Male,0,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No
2350,8739-XNIKG,5,Yes,Month-to-month,Yes,Electronic check,84.0,424.75,No,Female,0,No,No,Yes,Fiber optic,No,No,No,No,Yes,No
2351,9755-JHNMN,49,Yes,Two year,No,Bank transfer (automatic),67.4,3306.85,No,Female,0,No,No,No,DSL,Yes,Yes,Yes,Yes,No,No
2352,3981-QSVQI,8,Yes,Month-to-month,Yes,Bank transfer (automatic),19.7,168.9,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2353,2789-HQBOU,3,Yes,Month-to-month,Yes,Electronic check,80.35,253.8,No,Male,0,No,No,No,Fiber optic,No,No,No,No,No,Yes
2354,9424-CMPOG,9,Yes,Two year,No,Mailed check,19.6,197.4,No,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2355,5067-WJEUN,67,Yes,Two year,Yes,Bank transfer (automatic),54.2,3838.2,No,Male,0,Yes,Yes,No,DSL,Yes,Yes,No,No,No,No
2356,3450-WXOAT,46,Yes,Month-to-month,Yes,Credit card (automatic),45.2,2065.15,No,Male,0,No,No,No,DSL,No,No,No,No,No,No
2357,9251-WNSOD,67,Yes,One year,No,Mailed check,75.1,5064.45,No,Female,0,Yes,No,Yes,DSL,Yes,Yes,Yes,No,No,Yes
2358,6974-DAFLI,55,Yes,One year,No,Electronic check,19.7,1140.05,No,Female,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2359,2616-UUTFK,33,Yes,Month-to-month,Yes,Bank transfer (automatic),72.75,2447.45,No,Male,0,Yes,No,Yes,DSL,Yes,Yes,Yes,No,Yes,No
2360,7064-JHXCE,62,Yes,Two year,No,Credit card (automatic),20.05,1263.9,No,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2361,5103-MHMHY,1,Yes,Month-to-month,No,Mailed check,45.95,45.95,Yes,Female,0,No,Yes,No,DSL,No,No,No,No,No,No
2362,7989-AWGEH,49,No,Month-to-month,Yes,Electronic check,39.2,1838.15,No,Male,0,Yes,Yes,No phone service,DSL,Yes,No,No,No,No,Yes
2363,4373-VVHQL,1,Yes,Month-to-month,Yes,Electronic check,44.75,44.75,No,Male,0,No,No,No,DSL,No,No,No,No,No,No
2364,4559-UWIHT,14,Yes,Month-to-month,Yes,Electronic check,82.65,1185,No,Male,0,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,No,No
2365,7268-IGMFD,18,Yes,Month-to-month,No,Bank transfer (automatic),93.9,1743.9,No,Male,1,No,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,No
2366,1846-XWOQN,1,Yes,Month-to-month,Yes,Electronic check,70.15,70.15,Yes,Female,1,No,No,No,Fiber optic,No,No,No,No,No,No
2367,0235-KGSLC,1,Yes,Month-to-month,Yes,Credit card (automatic),85.55,85.55,Yes,Female,0,No,No,No,Fiber optic,No,No,Yes,No,Yes,No
2368,6650-BWFRT,72,Yes,Two year,Yes,Credit card (automatic),117.15,8529.5,No,Female,0,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
2369,9570-KYEUA,64,Yes,Two year,No,Credit card (automatic),99.25,6549.45,No,Male,0,No,No,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes
2370,6993-YGFJV,69,Yes,Two year,Yes,Bank transfer (automatic),112.55,7806.5,No,Male,0,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
2371,2712-SYWAY,1,Yes,Month-to-month,Yes,Electronic check,25.7,25.7,No,Female,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2372,0730-BGQGF,71,Yes,Two year,No,Credit card (automatic),90.3,6287.3,No,Male,0,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
2373,5498-IBWPI,66,Yes,One year,Yes,Credit card (automatic),49.4,3251.85,No,Female,0,Yes,Yes,No,DSL,No,No,No,Yes,No,No
2374,9101-NTIXF,2,Yes,Month-to-month,No,Mailed check,19.4,50.6,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2375,0013-SMEOE,71,Yes,Two year,Yes,Bank transfer (automatic),109.7,7904.25,No,Female,1,Yes,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
2376,9314-QDMDW,11,Yes,One year,Yes,Electronic check,61.25,729.95,No,Male,0,No,No,No,DSL,No,Yes,No,No,Yes,No
2377,9308-ANMVE,47,Yes,Month-to-month,Yes,Electronic check,55.3,2654.05,No,Male,0,No,Yes,No,DSL,Yes,Yes,No,No,No,No
2378,2884-GBPFB,35,Yes,Month-to-month,Yes,Electronic check,70.3,2416.55,Yes,Female,0,Yes,No,No,Fiber optic,No,No,No,No,No,No
2379,3757-NJYBX,32,Yes,Month-to-month,No,Bank transfer (automatic),106.35,3520.75,Yes,Male,1,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
2380,3413-DHLPB,60,Yes,Month-to-month,Yes,Bank transfer (automatic),103.75,5969.95,No,Male,0,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
2381,7649-PHJVR,11,Yes,One year,No,Mailed check,19.5,226.8,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2382,6114-TCFID,29,No,One year,No,Credit card (automatic),39.5,1082.75,No,Female,0,No,No,No phone service,DSL,Yes,Yes,No,Yes,No,No
2383,3787-TRIAL,21,No,Month-to-month,Yes,Electronic check,26.05,565.75,No,Male,0,Yes,Yes,No phone service,DSL,No,No,No,No,No,No
2384,2573-GYRUU,48,Yes,Month-to-month,Yes,Credit card (automatic),91.05,4370.75,No,Male,1,Yes,No,Yes,Fiber optic,No,No,Yes,No,No,Yes
2385,5156-UMKOW,3,No,Month-to-month,No,Mailed check,29.65,90.05,No,Female,0,No,Yes,No phone service,DSL,No,Yes,No,No,No,No
2386,1247-QBVSH,43,Yes,Month-to-month,No,Mailed check,50.2,2169.4,No,Female,0,Yes,Yes,No,DSL,No,Yes,No,No,No,No
2387,6734-GMPVK,5,Yes,Month-to-month,No,Electronic check,105.3,550.6,No,Male,0,No,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
2388,9822-OAOVB,1,Yes,Month-to-month,Yes,Electronic check,55.45,55.45,No,Female,0,No,No,No,DSL,No,No,No,No,No,Yes
2389,6161-ERDGD,71,Yes,One year,No,Electronic check,85.45,6300.85,No,Male,0,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
2390,1226-JZNKR,8,Yes,One year,No,Electronic check,19.8,160.05,No,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2391,7318-EIVKO,8,Yes,Month-to-month,Yes,Electronic check,59.25,436.6,No,Male,0,No,No,Yes,DSL,No,No,No,No,Yes,No
2392,3771-PZOBW,20,Yes,Month-to-month,Yes,Credit card (automatic),90.7,1781.35,No,Male,0,No,No,Yes,Fiber optic,No,No,Yes,No,Yes,No
2393,5136-KCKGI,33,Yes,One year,Yes,Mailed check,103.7,3467,Yes,Female,0,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
2394,8231-BSWXX,71,Yes,One year,Yes,Credit card (automatic),79.05,5552.5,No,Male,0,No,No,Yes,Fiber optic,No,Yes,No,No,No,No
2395,6486-LHTMA,31,Yes,One year,Yes,Electronic check,90.7,2835.5,No,Female,1,Yes,No,Yes,Fiber optic,No,No,Yes,No,Yes,No
2396,4083-BFNYK,38,Yes,One year,No,Credit card (automatic),95.0,3591.25,No,Female,1,Yes,No,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
2397,3722-WPXTK,1,Yes,Month-to-month,Yes,Electronic check,88.35,88.35,Yes,Male,0,No,No,No,Fiber optic,No,No,No,No,Yes,Yes
2398,7389-KBFIT,2,No,Month-to-month,Yes,Mailed check,30.25,63.75,No,Female,0,Yes,Yes,No phone service,DSL,No,Yes,No,No,No,No
2399,7176-WIONM,12,No,Month-to-month,Yes,Bank transfer (automatic),49.85,617.15,No,Female,0,Yes,No,No phone service,DSL,No,No,Yes,No,Yes,Yes
2400,5141-ZUVBH,9,Yes,Month-to-month,No,Bank transfer (automatic),93.0,870.25,No,Female,0,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes
2401,1089-HDMKP,11,Yes,Month-to-month,Yes,Electronic check,54.55,601.25,No,Male,1,No,Yes,No,DSL,No,Yes,No,Yes,No,No
2402,7623-HKYRK,6,Yes,Month-to-month,No,Mailed check,19.7,111.65,No,Male,0,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2403,0310-SUCIN,71,Yes,One year,Yes,Bank transfer (automatic),84.8,6046.1,No,Female,0,Yes,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
2404,5197-PYEPU,42,Yes,One year,Yes,Credit card (automatic),94.45,3923.8,No,Female,0,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No
2405,2929-ERCFZ,8,Yes,Month-to-month,Yes,Electronic check,94.2,777.3,Yes,Female,0,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
2406,7548-SEPYI,5,Yes,Month-to-month,Yes,Electronic check,96.25,512.45,Yes,Female,0,No,No,No,Fiber optic,No,Yes,No,No,Yes,Yes
2407,8835-VSDSE,2,Yes,Month-to-month,Yes,Electronic check,70.7,141.45,Yes,Female,0,Yes,No,No,Fiber optic,No,No,No,No,No,No
2408,6619-RPLQZ,45,Yes,Two year,No,Mailed check,20.85,892.15,No,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2409,3275-RHRNE,28,No,One year,Yes,Credit card (automatic),60.0,1682.05,No,Male,0,Yes,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes
2410,3503-TYDAY,43,Yes,Month-to-month,No,Electronic check,80.45,3398.9,No,Female,0,Yes,No,Yes,Fiber optic,No,Yes,No,No,No,No
2411,6901-GOGZG,60,Yes,Two year,Yes,Electronic check,84.95,4984.85,No,Male,0,No,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
2412,1623-NLDOT,42,No,One year,No,Mailed check,33.55,1445.3,Yes,Female,0,Yes,No,No phone service,DSL,No,Yes,No,Yes,No,No
2413,7021-XSNYE,7,No,Two year,No,Credit card (automatic),49.65,305.55,No,Male,0,Yes,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,Yes
2414,9621-OUPYD,25,Yes,One year,Yes,Bank transfer (automatic),20.2,507.9,No,Female,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2415,9898-KZQDZ,40,Yes,Month-to-month,Yes,Credit card (automatic),94.55,3640.45,Yes,Female,1,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
2416,8982-NHAVY,27,Yes,One year,Yes,Bank transfer (automatic),100.5,2673.45,No,Male,0,No,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
2417,4307-KWMXE,10,No,Month-to-month,No,Electronic check,35.75,389.8,No,Male,0,No,No,No phone service,DSL,No,Yes,No,Yes,No,No
2418,0141-YEAYS,27,Yes,Month-to-month,Yes,Bank transfer (automatic),86.45,2401.05,No,Female,1,No,No,Yes,Fiber optic,No,Yes,Yes,No,No,No
2419,2450-ZKEED,11,Yes,One year,No,Bank transfer (automatic),53.8,651.55,No,Female,0,No,No,No,DSL,No,No,Yes,Yes,No,No
2420,3694-DELSO,4,No,Month-to-month,No,Credit card (automatic),38.55,156.1,No,Male,0,Yes,Yes,No phone service,DSL,Yes,No,No,No,Yes,No
2421,3893-JRNFS,68,No,Month-to-month,Yes,Bank transfer (automatic),39.9,2796.35,No,Male,0,No,No,No phone service,DSL,No,No,Yes,No,No,Yes
2422,9603-OAIHC,1,Yes,Month-to-month,Yes,Electronic check,70.05,70.05,No,Male,1,No,No,No,Fiber optic,No,No,No,No,No,No
2423,1133-KXCGE,18,Yes,One year,No,Mailed check,20.1,407.05,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2424,5236-PERKL,57,Yes,Two year,Yes,Bank transfer (automatic),112.95,6465,Yes,Female,0,No,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
2425,0142-GVYSN,26,Yes,Month-to-month,Yes,Electronic check,20.3,511.25,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2426,1049-FYSYG,17,No,Month-to-month,Yes,Credit card (automatic),35.65,646.05,No,Female,0,Yes,No,No phone service,DSL,No,Yes,Yes,No,No,No
2427,7854-FOKSF,1,No,Month-to-month,No,Electronic check,35.9,35.9,Yes,Male,0,No,No,No phone service,DSL,No,No,No,No,No,Yes
2428,2519-FAKOD,38,Yes,Month-to-month,Yes,Bank transfer (automatic),99.25,3777.15,Yes,Male,0,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
2429,8406-LNMHF,59,Yes,One year,Yes,Credit card (automatic),82.95,4903.15,No,Male,1,Yes,No,No,Fiber optic,Yes,Yes,Yes,No,No,No
2430,1821-BUCWY,30,Yes,Two year,Yes,Mailed check,55.65,1653.85,No,Male,0,No,No,No,DSL,Yes,No,Yes,No,No,No
2431,8263-JQAIK,2,No,Month-to-month,Yes,Mailed check,24.45,47.5,Yes,Male,1,No,No,No phone service,DSL,No,No,No,No,No,No
2432,0023-UYUPN,50,Yes,One year,No,Electronic check,25.2,1306.3,No,Female,1,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2433,8314-DPQHL,9,No,One year,No,Mailed check,50.8,463.6,No,Male,0,No,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes
2434,1465-WCZVT,3,Yes,Month-to-month,No,Mailed check,19.65,60.65,No,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2435,9481-SFCQY,14,Yes,Month-to-month,Yes,Credit card (automatic),59.8,824.85,No,Female,0,No,Yes,No,DSL,No,No,Yes,No,Yes,No
2436,6360-SVNWV,31,Yes,Month-to-month,Yes,Credit card (automatic),73.55,2094.65,No,Female,1,No,No,No,Fiber optic,Yes,No,No,No,No,No
2437,0567-GGCAC,7,Yes,Month-to-month,No,Electronic check,61.4,438.9,No,Female,0,No,No,No,DSL,Yes,Yes,Yes,No,No,No
2438,7089-IVVAZ,8,Yes,Month-to-month,Yes,Bank transfer (automatic),103.35,847.3,Yes,Female,0,No,No,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes
2439,8884-MRNSU,17,Yes,One year,No,Bank transfer (automatic),19.9,329.75,No,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2440,2171-UDMFD,32,Yes,Month-to-month,Yes,Credit card (automatic),19.45,674.55,No,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2441,9050-IKDZA,2,Yes,Month-to-month,No,Mailed check,81.5,162.55,No,Female,1,No,No,No,Fiber optic,No,No,No,No,Yes,No
2442,2205-YMZZJ,7,Yes,Month-to-month,Yes,Electronic check,84.8,546.95,Yes,Male,1,No,No,Yes,Fiber optic,No,No,No,No,Yes,No
2443,9802-CAQUT,72,Yes,Two year,No,Credit card (automatic),109.55,7887.25,No,Female,0,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
2444,1254-IZEYF,31,Yes,Month-to-month,Yes,Electronic check,99.95,3186.65,Yes,Female,1,No,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
2445,0187-WZNAB,27,Yes,Month-to-month,No,Mailed check,74.4,1972.35,No,Female,0,Yes,Yes,No,Fiber optic,Yes,No,No,No,No,No
2446,9492-TOKRI,18,Yes,Month-to-month,Yes,Credit card (automatic),90.0,1527.35,Yes,Female,0,No,No,Yes,Fiber optic,No,Yes,No,No,Yes,No
2447,1475-VWVDO,7,Yes,Month-to-month,Yes,Electronic check,74.9,490.55,No,Male,0,No,No,No,Fiber optic,No,No,Yes,No,No,No
2448,9221-OTIVJ,14,Yes,Month-to-month,Yes,Electronic check,104.85,1531.4,Yes,Female,1,No,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
2449,1357-MVDOZ,11,Yes,Month-to-month,Yes,Bank transfer (automatic),59.65,683.25,No,Male,0,Yes,Yes,No,DSL,No,No,Yes,No,Yes,No
2450,7602-MVRMB,72,Yes,Two year,Yes,Bank transfer (automatic),110.45,8058.85,No,Female,0,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
2451,3325-FUYCG,28,Yes,One year,No,Electronic check,106.1,2847.4,Yes,Male,0,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes
2452,5908-QMGOE,15,Yes,Month-to-month,Yes,Credit card (automatic),74.2,1133.9,Yes,Male,1,No,No,Yes,Fiber optic,No,No,No,No,No,No
2453,1197-BVMVG,4,Yes,Month-to-month,Yes,Electronic check,74.45,294.45,No,Female,1,No,No,Yes,Fiber optic,No,No,No,No,No,No
2454,5406-KGRMX,71,Yes,Two year,No,Electronic check,24.55,1719.15,No,Female,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2455,8481-YYXWG,5,Yes,Month-to-month,Yes,Electronic check,89.35,461.7,Yes,Female,0,No,No,No,Fiber optic,No,Yes,No,Yes,No,Yes
2456,5968-HYJRZ,47,Yes,Two year,No,Mailed check,24.55,1160.45,No,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2457,5198-EFNBM,57,Yes,One year,Yes,Electronic check,90.65,5199.8,No,Male,1,Yes,No,No,Fiber optic,No,Yes,Yes,No,Yes,No
2458,7516-GMHUV,50,Yes,Two year,Yes,Credit card (automatic),105.05,5163.3,No,Male,1,Yes,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
2459,7140-ADSMJ,8,Yes,Month-to-month,Yes,Credit card (automatic),20.45,162.3,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2460,2230-XTUWL,48,Yes,Two year,No,Mailed check,19.55,883.35,No,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2461,7706-YLMQA,70,Yes,One year,No,Bank transfer (automatic),19.7,1341.5,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2462,2585-KTFRE,1,Yes,Month-to-month,Yes,Bank transfer (automatic),70.45,70.45,No,Male,0,No,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes
2463,7994-UYIVZ,8,Yes,Month-to-month,Yes,Bank transfer (automatic),85.65,659.45,No,Male,0,Yes,No,Yes,Fiber optic,No,No,No,No,No,Yes
2464,2609-IAICY,1,Yes,Month-to-month,Yes,Electronic check,77.15,77.15,Yes,Female,0,No,No,Yes,Fiber optic,No,No,No,No,No,No
2465,1740-CSDJP,1,No,Month-to-month,Yes,Bank transfer (automatic),35.25,35.25,Yes,Male,0,No,No,No phone service,DSL,No,No,No,No,No,Yes
2466,7717-BICXI,60,Yes,Two year,No,Mailed check,20.55,1205.05,No,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2467,6559-RAKOZ,49,Yes,One year,Yes,Electronic check,97.95,4917.9,No,Male,0,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
2468,2636-OHFMN,4,No,Month-to-month,Yes,Electronic check,48.55,201,Yes,Male,0,Yes,No,No phone service,DSL,No,Yes,No,No,Yes,Yes
2469,4716-MRVEN,29,Yes,One year,No,Mailed check,20.0,599.3,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2470,2143-LJULT,67,Yes,Two year,Yes,Credit card (automatic),25.25,1733.15,No,Female,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2471,1323-OOEPC,53,Yes,Month-to-month,Yes,Credit card (automatic),98.4,5149.5,Yes,Female,0,Yes,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
2472,3200-MNQTF,67,Yes,Two year,No,Credit card (automatic),70.9,4677.1,No,Male,0,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No
2473,6164-HXUGH,6,Yes,Month-to-month,No,Mailed check,19.85,119.3,No,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2474,5630-IXDXV,47,Yes,Month-to-month,Yes,Electronic check,106.35,4849.1,No,Female,0,No,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
2475,0320-DWVTU,53,Yes,Two year,No,Mailed check,99.5,5424.25,No,Female,0,No,No,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
2476,9135-MGVPY,69,Yes,Two year,Yes,Mailed check,84.7,5878.9,No,Male,0,Yes,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
2477,1212-GLHMD,3,Yes,Month-to-month,Yes,Mailed check,86.05,244.85,No,Male,0,No,No,No,Fiber optic,Yes,No,No,No,No,Yes
2478,7878-JGDKK,4,Yes,Month-to-month,No,Mailed check,44.55,220.75,No,Male,0,No,No,No,DSL,No,No,No,No,No,No
2479,1088-AUUZZ,56,Yes,Two year,Yes,Credit card (automatic),75.85,4261.2,No,Male,0,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes
2480,0397-GZBBC,59,Yes,Month-to-month,Yes,Bank transfer (automatic),93.85,5574.75,Yes,Male,1,Yes,No,Yes,Fiber optic,No,No,No,No,Yes,Yes
2481,6614-YWYSC,61,Yes,Two year,No,Bank transfer (automatic),25.0,1501.75,No,Male,1,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2482,9588-OZDMQ,2,Yes,Month-to-month,Yes,Electronic check,45.0,89.75,No,Female,0,Yes,No,No,DSL,No,No,No,No,No,No
2483,7641-EUYET,46,Yes,Month-to-month,Yes,Electronic check,100.7,4541.2,Yes,Male,1,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No
2484,6476-EPYZR,12,Yes,Month-to-month,No,Mailed check,20.5,255.5,No,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2485,9921-ZVRHG,14,Yes,Month-to-month,Yes,Electronic check,80.45,1072,Yes,Female,0,No,No,Yes,Fiber optic,No,No,Yes,No,No,No
2486,1174-FGIFN,28,Yes,One year,Yes,Electronic check,90.45,2509.25,No,Female,0,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes
2487,6620-HVDUJ,24,Yes,Month-to-month,No,Bank transfer (automatic),60.45,1440.75,No,Male,0,No,No,No,DSL,Yes,Yes,No,Yes,No,No
2488,4701-MLJPN,31,Yes,Month-to-month,Yes,Electronic check,55.25,1715.65,Yes,Male,0,No,No,No,DSL,No,No,Yes,Yes,No,No
2489,1032-MAELW,68,Yes,One year,Yes,Electronic check,78.45,5333.35,No,Female,0,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
2490,7641-TQFHN,39,Yes,Two year,No,Mailed check,100.55,3895.35,No,Male,0,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
2491,1552-TKMXS,42,Yes,Month-to-month,No,Credit card (automatic),20.35,869.9,No,Female,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2492,9206-GVPEQ,13,No,Month-to-month,Yes,Electronic check,54.45,706.85,Yes,Male,0,Yes,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes
2493,8622-ZLFKO,6,Yes,Month-to-month,Yes,Electronic check,90.75,512.25,No,Female,0,Yes,No,Yes,Fiber optic,No,Yes,No,No,No,Yes
2494,1596-BBVTG,35,Yes,Month-to-month,No,Credit card (automatic),75.35,2636.05,Yes,Male,0,No,No,Yes,Fiber optic,No,No,No,No,No,No
2495,6188-UXBBR,38,Yes,One year,Yes,Credit card (automatic),20.25,814.75,No,Female,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2496,2333-KWEWW,18,Yes,Two year,No,Credit card (automatic),20.05,388.6,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2497,5702-SKUOB,4,Yes,Month-to-month,No,Mailed check,19.6,93.45,No,Female,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2498,1134-YWTYF,27,Yes,Month-to-month,Yes,Electronic check,53.8,1389.85,No,Male,0,Yes,No,No,DSL,No,Yes,No,Yes,No,No
2499,6061-GWWAV,41,Yes,One year,No,Mailed check,70.2,2894.55,No,Male,0,No,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No
2500,0679-TDGAK,50,Yes,One year,No,Electronic check,75.5,4025.6,No,Male,0,Yes,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes
2501,6585-WCEWR,72,Yes,Two year,No,Electronic check,20.35,1354.4,No,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
